Lat,Lon,TripPurposes,ActivityDuration,ArrivalTime
37.537228000000006,126.895488,Commute,717.0,8
37.48125,126.952685,ReturningHome,766.0,20
37.522027,126.924758,Entertainment,135.0,19
37.581175,127.002283,ReturningHome,943.0,23
37.526126,126.864603,OrganizedHobby,58.0,17
37.560175,126.824658,ReturningHome,674.0,19
37.619418,126.920904,Commute,484.0,8
37.563105,126.94365,ReturningHome,548.0,17
37.510283,127.043806,Commute,63.0,8
37.481429,126.997551,ReturningHome,632.0,9
37.574533,126.920585,ReturningHome,803.0,21
37.572253,127.013722,Entertainment,68.0,12
37.570535,126.989935,Entertainment,39.0,13
37.516433,127.020307,ReturningHome,408.0,14
37.522694,126.905118,Commute,624.0,8
37.541629,126.840422,ReturningHome,187.0,19
37.561135,126.993624,Entertainment,243.0,11
37.484247,126.929731,ReturningHome,527.0,16
37.522694,126.905118,OrganizedHobby,298.0,11
37.567349,126.82948799999998,ReturningHome,558.0,17
37.55982,126.935305,Commute,777.0,20
0.0,0.0,ReturningHome,0.0,5
37.484247,126.929731,OrganizedHobby,134.0,9
37.486415,126.929057,ReturningHome,232.0,11
37.485199,127.01616,Commute,560.0,8
37.486202,126.974987,ReturningHome,645.0,18
37.564943,126.9024,OrganizedHobby,139.0,13
37.556652,126.944495,ReturningHome,527.0,16
37.589423,127.057604,Entertainment,121.0,14
37.565343,126.97714,OrganizedHobby,43.0,17
37.502923,126.98036100000002,ReturningHome,603.0,18
37.50437,127.048481,OrganizedHobby,277.0,10
37.505218,126.87741,ReturningHome,519.0,16
37.510088,126.8424,Commute,861.0,7
37.572868,126.816922,ReturningHome,870.0,22
37.566277,126.990967,Commute,732.0,7
37.557393,126.956113,ReturningHome,734.0,20
37.566424,126.992593,Commute,617.0,8
37.576642,126.927497,ReturningHome,696.0,19
37.496203,126.953555,Work,80.0,13
37.487288,126.946687,ReturningHome,412.0,14
37.511584,127.086304,OrganizedHobby,394.0,10
37.485199,127.01616,Entertainment,41.0,17
37.496497,127.054137,OrganizedHobby,7.0,18
37.489022,127.0294,ReturningHome,675.0,19
37.493973,127.01461299999998,Commute,416.0,9
37.569674,126.899084,ReturningHome,546.0,17
37.490752,126.856118,Work,286.0,9
37.48618,126.852093,Entertainment,198.0,14
37.486417,126.855913,ReturningHome,572.0,17
37.480376,126.882676,Commute,930.0,7
37.51578,126.907638,ReturningHome,936.0,23
37.565763,126.96658899999998,Commute,708.0,7
37.48245900000001,126.941693,ReturningHome,723.0,20
37.481704,126.882534,OrganizedHobby,359.0,6
37.486254,126.887409,ReturningHome,263.0,12
37.565763,126.96658899999998,Commute,847.0,8
37.548738,126.836309,ReturningHome,906.0,23
37.483662,127.00853700000002,Commute,562.0,8
37.483463,127.008773,ReturningHome,577.0,17
37.485243,126.901596,Commute,717.0,8
37.497048,126.822182,ReturningHome,811.0,21
37.56599600000001,126.982161,Commute,581.0,8
37.493301,126.894954,ReturningHome,629.0,18
37.487437,127.014645,Work,518.0,9
37.541629,126.840422,Entertainment,116.0,18
37.537213,126.836228,ReturningHome,761.0,20
37.556837,126.92375,Commute,768.0,9
37.477312,126.981664,Entertainment,9.0,22
37.470122,127.038439,ReturningHome,917.0,23
37.539672,126.944547,Commute,744.0,9
37.574885,126.927027,ReturningHome,878.0,22
37.481532,126.948462,Commute,35.0,9
37.56599600000001,126.982161,Entertainment,504.0,10
37.473958,126.917433,ReturningHome,739.0,20
37.541015,126.841117,Entertainment,159.0,17
37.510125,126.857763,ReturningHome,773.0,20
37.504443,126.896418,Commute,629.0,8
37.466618,126.89503,ReturningHome,704.0,19
37.49013,126.925707,Commute,610.0,8
37.489693,127.019227,ReturningHome,678.0,19
37.477312,126.981664,OrganizedHobby,570.0,13
37.48245900000001,126.941693,ReturningHome,921.0,23
37.556837,126.92375,OrganizedHobby,368.0,9
37.493301,126.894954,Work,38.0,15
37.556837,126.92375,Work,126.0,16
37.493301,126.894954,ReturningHome,658.0,18
37.455557,126.894015,Commute,718.0,8
37.5872,126.933315,ReturningHome,801.0,21
37.492421,126.824023,Commute,408.0,9
37.485243,126.901596,Entertainment,136.0,17
37.463428,126.926622,ReturningHome,715.0,19
37.572855,126.899468,Work,483.0,13
37.573967,126.898103,ReturningHome,856.0,22
37.553045,126.972625,Commute,352.0,8
37.494757,126.927192,ReturningHome,392.0,14
37.523352,126.927068,Commute,627.0,7
37.49433300000001,126.83945,ReturningHome,665.0,19
37.549675,126.819492,OrganizedHobby,41.0,11
37.479983,126.905593,ReturningHome,129.0,12
37.56365,126.97553899999998,OrganizedHobby,136.0,15
37.487664,126.993624,ReturningHome,602.0,18
37.537913,126.881672,OrganizedHobby,663.0,12
37.552678,126.904185,ReturningHome,931.0,23
37.507842,127.06353500000002,Commute,529.0,9
37.485243,126.901596,ReturningHome,675.0,19
37.554508,126.854188,Work,510.0,8
37.555682,126.934768,Work,260.0,17
37.547848,126.849312,ReturningHome,846.0,22
37.496517,126.953708,OrganizedHobby,6.0,7
37.504872,127.004956,ReturningHome,150.0,8
37.494757,126.927192,Entertainment,80.0,12
37.495607,126.842528,ReturningHome,414.0,14
37.516543,126.86703,OrganizedHobby,127.0,9
37.493973,127.01461299999998,OrganizedHobby,97.0,11
37.484609000000006,127.034674,ReturningHome,45.0,13
37.500468,126.863863,ReturningHome,442.0,15
37.534413,126.972893,Commute,648.0,7
37.543486,126.951911,ReturningHome,641.0,18
37.55976500000001,126.964451,OrganizedHobby,293.0,11
37.541629,126.840422,ReturningHome,539.0,16
37.45613,126.894563,OrganizedHobby,106.0,18
37.460088,126.892448,ReturningHome,730.0,20
37.478277,126.895573,OrganizedHobby,442.0,11
37.48955,126.824633,ReturningHome,695.0,19
37.519062,126.871428,Commute,410.0,10
37.512615,126.865342,ReturningHome,568.0,17
37.586288,127.02921299999998,Commute,546.0,10
37.514113,127.106985,Entertainment,119.0,20
37.586288,127.02921299999998,ReturningHome,892.0,22
37.480376,126.882676,Commute,637.0,8
37.513349,126.926529,ReturningHome,663.0,19
37.486048,127.122416,Commute,569.0,6
37.49972800000001,126.928205,ReturningHome,540.0,17
37.508758,127.126085,Commute,682.0,8
37.486764,126.838709,ReturningHome,770.0,20
37.547938,126.835335,Entertainment,140.0,17
37.530178,126.839048,ReturningHome,754.0,20
37.520663,127.10382,Entertainment,113.0,14
37.555154,126.936975,ReturningHome,534.0,16
37.498153,127.028358,Commute,822.0,7
37.48125,126.952685,ReturningHome,819.0,21
37.48125,126.952685,Commute,452.0,13
37.484247,126.929731,OrganizedHobby,125.0,21
37.47061,126.941975,ReturningHome,923.0,23
37.566424,126.992593,Commute,595.0,8
37.484766,126.970942,ReturningHome,713.0,19
37.480376,126.882676,Commute,578.0,10
37.557393,126.956113,ReturningHome,732.0,20
37.56469600000001,127.005304,Commute,716.0,8
37.574468,126.918787,ReturningHome,772.0,20
37.566157,126.991277,OrganizedHobby,338.0,14
37.494757,126.927192,ReturningHome,789.0,21
37.48755900000001,126.913306,OrganizedHobby,441.0,15
0.0,0.0,ReturningHome,0.0,5
37.546175,126.821508,Entertainment,250.0,18
37.500492,126.846833,ReturningHome,912.0,23
37.498153,127.028358,Commute,725.0,8
37.505963,127.004213,ReturningHome,792.0,21
37.477127,126.962023,Entertainment,175.0,18
37.46319,126.957755,ReturningHome,826.0,21
37.586288,127.02921299999998,Commute,602.0,7
37.5704,126.843283,ReturningHome,646.0,18
37.473567,126.886723,Entertainment,156.0,18
37.583727,126.909477,ReturningHome,850.0,22
37.504758,127.025473,OrganizedHobby,23.0,13
37.555982,127.024923,OrganizedHobby,233.0,14
37.540408,127.069217,Entertainment,80.0,18
37.570964,127.001549,Commute,580.0,8
37.50007,126.930872,ReturningHome,671.0,19
37.570164,126.983102,Commute,902.0,7
37.499187,126.940033,ReturningHome,935.0,23
37.576044,127.024509,OrganizedHobby,359.0,6
37.576044,127.024509,Entertainment,304.0,12
37.494386,126.844746,ReturningHome,657.0,18
37.547471,126.931927,OrganizedHobby,635.0,7
37.56355,126.974966,ReturningHome,126.0,18
37.530066,126.918033,OrganizedHobby,95.0,21
37.566915,126.910428,ReturningHome,949.0,23
37.532912,127.008337,Commute,603.0,8
37.476273,126.930202,ReturningHome,709.0,19
37.513574,126.940891,Commute,749.0,9
37.558124,126.86063,ReturningHome,845.0,22
37.559388,126.841763,OrganizedHobby,23.0,13
37.55479,126.837888,ReturningHome,368.0,14
37.462528000000006,126.904315,Commute,523.0,8
37.45467,126.90931,ReturningHome,559.0,17
37.556837,126.92375,Commute,576.0,8
37.561473,126.854408,Entertainment,122.0,18
37.573528,126.814217,ReturningHome,792.0,21
37.484609000000006,127.034674,Commute,881.0,7
37.48975,126.971198,ReturningHome,882.0,22
37.53746,126.965468,Entertainment,83.0,11
37.5398,126.957392,ReturningHome,327.0,13
37.559087,126.808185,Commute,622.0,10
0.0,0.0,ReturningHome,0.0,5
37.53955,126.94588600000002,Commute,632.0,7
37.521717,126.83399,ReturningHome,664.0,19
37.480368,126.95458700000002,Commute,666.0,8
37.498328,126.928253,ReturningHome,727.0,20
37.517295,127.041745,Commute,830.0,9
37.504844,126.939009,ReturningHome,938.0,23
37.514837,127.064772,Commute,581.0,8
37.486538,126.951367,ReturningHome,646.0,18
37.51674000000001,126.837873,Entertainment,427.0,11
37.516733,126.83795,ReturningHome,663.0,19
37.485214,126.981518,OrganizedHobby,202.0,18
37.486254,126.887409,ReturningHome,887.0,22
37.460528,126.95666,Commute,695.0,9
37.474347,126.913663,ReturningHome,801.0,21
37.547675,126.94272,Commute,638.0,10
37.504758,127.025473,ReturningHome,73.0,9
37.557393,126.956113,Commute,627.0,8
37.484247,126.929731,ReturningHome,686.0,19
37.498153,127.028358,Commute,643.0,7
37.484247,126.929731,ReturningHome,660.0,19
37.55907,127.005308,Commute,537.0,8
37.516433,127.020307,OrganizedHobby,93.0,17
37.485214,126.981518,ReturningHome,700.0,19
37.481704,126.882534,Commute,769.0,9
37.540192,126.83556000000002,ReturningHome,872.0,22
37.508844,127.062999,OrganizedHobby,444.0,7
37.555154,126.936975,ReturningHome,465.0,15
37.562643,126.943307,Commute,611.0,8
37.57157700000001,126.910313,ReturningHome,622.0,18
37.597945,127.021812,Entertainment,57.0,10
37.51578,126.907638,ReturningHome,282.0,12
37.551022,126.97224,Commute,574.0,8
37.555407,126.972697,OrganizedHobby,299.0,18
37.499667,126.960775,ReturningHome,939.0,23
37.525827,126.896643,Commute,62.0,10
37.564037,126.96167,ReturningHome,185.0,12
37.528137,126.917819,Work,444.0,15
37.565918,126.958618,ReturningHome,939.0,23
37.489212,127.052018,Commute,117.0,20
37.489022,127.0294,ReturningHome,853.0,22
37.561248,127.03708799999998,OrganizedHobby,318.0,6
37.576572,127.038403,Entertainment,91.0,11
37.558268,127.038407,ReturningHome,327.0,13
37.537225,126.894922,Commute,614.0,8
37.541988,126.862983,ReturningHome,678.0,19
37.480376,126.882676,Commute,599.0,8
37.491977,126.823677,ReturningHome,650.0,18
37.480376,126.882676,OrganizedHobby,316.0,14
37.549982,126.914496,ReturningHome,728.0,20
37.484247,126.929731,OrganizedHobby,89.0,19
37.495862,126.889708,ReturningHome,819.0,21
37.561135,126.993624,Commute,370.0,8
37.522708,127.038112,Entertainment,229.0,15
37.502844,126.947916,ReturningHome,717.0,19
37.48125,126.952685,Commute,682.0,6
37.473387,126.996817,ReturningHome,648.0,18
37.569066,126.97055,Commute,737.0,7
37.561473,126.854408,ReturningHome,728.0,20
37.486518,127.021325,Commute,594.0,8
37.480137,127.041097,ReturningHome,642.0,18
37.565763,126.96658899999998,Commute,449.0,7
37.553667,126.827875,ReturningHome,474.0,15
37.558734,126.978434,OrganizedHobby,208.0,12
37.485032,126.98063799999998,ReturningHome,530.0,16
37.483727,127.035242,OrganizedHobby,81.0,12
37.472323,127.028148,ReturningHome,387.0,14
37.496042,126.888052,Commute,559.0,8
37.495307,126.872227,ReturningHome,622.0,18
37.529032,126.905958,Commute,598.0,8
37.502163,126.847857,ReturningHome,685.0,19
37.614979,127.065757,Commute,7.0,9
37.628407,127.082092,ReturningHome,368.0,10
37.496096,126.869493,ReturningHome,611.0,18
37.545867,126.963208,Entertainment,235.0,13
37.549035,126.863368,ReturningHome,614.0,18
37.49013,126.925707,Commute,610.0,10
37.485363,126.960908,ReturningHome,783.0,21
37.548738,126.836309,Entertainment,140.0,14
37.517968,126.894782,ReturningHome,564.0,17
37.50437,127.048481,Commute,771.0,8
37.484247,126.929731,ReturningHome,842.0,22
37.444717,126.904742,Commute,793.0,8
37.459353,126.905138,ReturningHome,858.0,22
37.481704,126.882534,Entertainment,53.0,13
37.479277,126.85486000000002,ReturningHome,386.0,14
37.576044,127.024509,Commute,584.0,9
37.561473,126.854408,ReturningHome,715.0,19
37.561601,127.063697,Commute,690.0,6
37.636425,126.918845,ReturningHome,636.0,18
37.527293,126.966207,Entertainment,185.0,13
37.491678,126.956215,ReturningHome,513.0,16
37.512825,126.949257,Commute,512.0,7
37.521717,126.83399,ReturningHome,548.0,17
37.49155800000001,127.025283,Entertainment,256.0,17
37.564872,126.946,ReturningHome,888.0,22
37.514323,127.031902,OrganizedHobby,404.0,15
37.547619,126.942477,ReturningHome,871.0,22
37.531455,127.11073799999998,Commute,480.0,9
37.46869,126.897663,ReturningHome,587.0,17
37.570462,126.99268,Commute,641.0,8
37.556063,126.934465,ReturningHome,721.0,20
37.508844,127.062999,Entertainment,329.0,14
37.484247,126.929731,ReturningHome,768.0,20
37.554494,127.010866,Entertainment,200.0,15
37.480376,126.882676,ReturningHome,726.0,20
37.542395,127.08431000000002,OrganizedHobby,139.0,14
37.555154,126.936975,Entertainment,280.0,17
37.557325,126.924317,ReturningHome,852.0,22
37.492287,126.94846499999998,Commute,572.0,8
37.489092,126.941987,Work,104.0,18
37.48125,126.952685,Work,112.0,20
37.489613,126.942152,ReturningHome,869.0,22
37.49775800000001,127.026547,Commute,566.0,8
37.470747,127.0257,ReturningHome,643.0,18
37.55502,127.154166,Commute,562.0,8
37.524489,126.875301,ReturningHome,666.0,19
37.560957,126.986336,Entertainment,182.0,13
37.543486,126.951911,ReturningHome,563.0,17
37.513495,126.941878,Commute,584.0,8
37.479595,126.840618,ReturningHome,687.0,19
37.474033,126.89833,Commute,744.0,8
37.492637,126.896678,ReturningHome,802.0,21
37.56599600000001,126.982161,Commute,800.0,8
37.556786,126.946393,ReturningHome,875.0,22
37.498153,127.028358,Entertainment,198.0,13
37.644767,126.926202,ReturningHome,610.0,18
37.569088,126.97053,OrganizedHobby,85.0,12
37.581698,126.981295,Work,60.0,14
37.570707,126.999973,OrganizedHobby,83.0,15
37.554942,126.95734,ReturningHome,562.0,17
37.584668,126.923958,OrganizedHobby,729.0,7
37.603515,126.949517,ReturningHome,727.0,20
37.543486,126.951911,Entertainment,249.0,14
37.485243,126.901596,ReturningHome,677.0,19
37.507127,126.93237,Commute,56.0,12
37.49544,126.937347,ReturningHome,131.0,13
37.524447,126.876825,Work,129.0,16
37.619836,127.083571,Commute,538.0,8
37.493973,127.01461299999998,ReturningHome,604.0,18
37.469033,126.88675,Commute,666.0,8
37.558124,126.86063,ReturningHome,719.0,19
37.522027,126.924758,Commute,530.0,6
37.577592,126.812787,ReturningHome,108.0,16
37.547619,126.942477,Commute,673.0,9
37.522025,126.841675,ReturningHome,776.0,20
37.514323,127.031902,Commute,560.0,8
37.490378,127.0214,ReturningHome,647.0,18
37.511202,126.89231200000002,Entertainment,179.0,12
37.535935,126.88327,ReturningHome,449.0,15
37.486048,127.122416,Commute,489.0,10
37.48245900000001,126.941693,ReturningHome,707.0,19
37.560957,126.986336,OrganizedHobby,65.0,14
37.513495,126.941878,Entertainment,177.0,16
37.49186,127.007685,ReturningHome,721.0,20
37.493973,127.01461299999998,OrganizedHobby,606.0,7
37.48973,126.925162,ReturningHome,643.0,18
37.477071,126.963508,Entertainment,162.0,12
37.484247,126.929731,ReturningHome,454.0,15
37.576044,127.024509,Commute,644.0,6
37.48755900000001,126.913306,ReturningHome,601.0,18
37.476556,126.981578,Commute,621.0,8
37.48245900000001,126.941693,ReturningHome,666.0,19
37.518805,126.905568,OrganizedHobby,289.0,12
37.498693,126.904562,ReturningHome,573.0,17
37.561353,126.810938,OrganizedHobby,144.0,11
0.0,0.0,OrganizedHobby,0.0,5
37.484473,126.933072,OrganizedHobby,250.0,18
37.503838,126.921907,ReturningHome,918.0,23
37.54564,126.946768,Commute,514.0,9
37.560855,126.963315,ReturningHome,596.0,17
37.485243,126.901596,Commute,69.0,13
37.498863,126.95119,Entertainment,140.0,15
37.488867,127.02989,ReturningHome,621.0,18
37.57578,126.974052,Commute,661.0,8
37.5956,126.933838,ReturningHome,707.0,19
37.516433,127.020307,Commute,569.0,10
37.477071,126.963508,ReturningHome,722.0,20
37.508151,127.011612,Work,299.0,11
37.496283,126.953645,ReturningHome,509.0,16
37.550714,126.865573,Work,436.0,13
37.462425,126.909395,ReturningHome,779.0,20
37.50844,126.891508,Commute,549.0,8
37.484247,126.929731,ReturningHome,618.0,18
37.561135,126.993624,Commute,66.0,7
37.619836,127.083571,Entertainment,575.0,9
37.583727,126.909477,ReturningHome,726.0,20
37.501817,127.025438,Commute,567.0,9
37.479277,126.85486000000002,ReturningHome,700.0,19
37.56365,126.97553899999998,Commute,838.0,8
37.5097,126.889216,ReturningHome,869.0,22
37.580375,126.88653,Commute,558.0,8
37.555287,126.854085,ReturningHome,646.0,18
37.480376,126.882676,Work,459.0,13
37.509124,126.963418,ReturningHome,818.0,21
37.566079,127.016167,Commute,410.0,8
37.570932,127.009308,Entertainment,74.0,15
37.493973,127.01461299999998,ReturningHome,573.0,17
37.504872,127.004956,Commute,578.0,8
37.484247,126.929731,OrganizedHobby,112.0,18
37.477913,126.916142,OrganizedHobby,9.0,20
37.478035,126.918397,ReturningHome,775.0,20
37.576506,126.985403,Entertainment,48.0,10
37.53955,126.94588600000002,ReturningHome,27.0,11
37.571631,126.976482,Commute,755.0,9
37.520216,126.852885,ReturningHome,874.0,22
37.466832,126.947983,OrganizedHobby,319.0,14
37.481903,126.930068,OrganizedHobby,92.0,19
37.47061,126.941975,OrganizedHobby,809.0,21
37.589423,127.057604,Work,228.0,8
37.570535,126.989935,Entertainment,33.0,12
37.465535,126.902145,ReturningHome,362.0,14
37.504758,127.025473,Commute,725.0,6
37.487664,126.993624,ReturningHome,648.0,18
37.56365,126.97553899999998,Commute,514.0,8
37.485243,126.901596,ReturningHome,590.0,17
37.55694,126.848857,Commute,560.0,7
37.566218,126.812578,ReturningHome,549.0,17
37.560293,126.935592,Commute,568.0,8
37.473748,126.903198,ReturningHome,665.0,19
37.481903,126.930068,OrganizedHobby,73.0,17
37.46574,126.93766,ReturningHome,644.0,18
37.501817,127.025438,OrganizedHobby,332.0,17
37.506487,126.96858799999998,ReturningHome,922.0,23
37.585598,126.88478700000002,Commute,558.0,8
37.56244,126.927508,ReturningHome,622.0,18
37.49972800000001,126.928205,Work,487.0,12
37.50844,126.891508,ReturningHome,794.0,21
37.485122,126.93722,Commute,621.0,8
37.4822,126.915533,ReturningHome,648.0,18
37.549982,126.914496,Commute,816.0,7
37.56752,126.817221,ReturningHome,828.0,21
37.508844,127.062999,OrganizedHobby,366.0,9
37.508151,127.011612,ReturningHome,486.0,16
37.517968,126.894782,Entertainment,97.0,16
37.524957,126.87331299999998,Entertainment,206.0,18
37.51671,126.894243,ReturningHome,856.0,22
37.517968,126.894782,Commute,773.0,9
37.495385,126.937407,ReturningHome,938.0,23
37.56687,126.967942,Commute,226.0,8
37.555422,126.97284,Work,295.0,12
37.603515,126.949517,ReturningHome,607.0,18
37.55167,126.962825,Commute,826.0,8
37.57553,126.913058,ReturningHome,914.0,23
37.56765,126.98256200000002,OrganizedHobby,86.0,14
37.484857,126.955342,Entertainment,63.0,16
37.487755,126.95817,ReturningHome,554.0,17
37.560293,126.935592,Commute,431.0,9
37.504402,126.922007,ReturningHome,571.0,17
37.48955,126.824633,Commute,685.0,8
37.496042,126.888052,ReturningHome,716.0,19
37.493973,127.01461299999998,Commute,635.0,8
37.48125,126.952685,ReturningHome,701.0,19
